@RELATION data 
@ATTRIBUTE id string
@ATTRIBUTE numFriends numeric
@ATTRIBUTE numFollowers numeric
@ATTRIBUTE FolFrieRatio numeric
@ATTRIBUTE timesListed numeric
@ATTRIBUTE hasUrl {true,false}
@ATTRIBUTE isVerified {true,false}
@ATTRIBUTE numTweets numeric
@ATTRIBUTE hasBio {true,false}
@ATTRIBUTE hasLocation {true,false}
@ATTRIBUTE hasExistingLocation {true,false}
@ATTRIBUTE wotTrustUser numeric
@ATTRIBUTE numMediaContent numeric
@ATTRIBUTE accountAge numeric
@ATTRIBUTE hasProfileImg {true,false}
@ATTRIBUTE hasHeaderImg {true,false}
@ATTRIBUTE tweetRatio numeric
@ATTRIBUTE indegree numeric
@ATTRIBUTE harmonic numeric
@ATTRIBUTE alexaCountryRank numeric
@ATTRIBUTE alexaDeltaRank numeric
@ATTRIBUTE alexaPopularity numeric
@ATTRIBUTE alexaReachRank numeric
@ATTRIBUTE class {fake,real}
@DATA
'510107233393577984',250,104,0.416,0,false,false,84,true,true,true,?,0,1375716899,false,true,0.116012305,?,?,?,?,?,?,fake
'510106321287266304',185,87,0.47027028,0,false,false,127,true,true,false,?,0,1384299900,false,true,0.2032908,?,?,?,?,?,?,fake
'510093718339481600',244,130,0.5327869,0,false,false,59,true,true,true,?,0,1375701287,false,true,0.08146451,?,?,?,?,?,?,fake
'510110087654817792',224,83,0.3705357,0,false,false,77,true,true,false,?,0,1399658065,false,true,0.17227328,?,?,?,?,?,?,fake
'510090467535761408',201,90,0.4477612,0,false,false,59,true,true,true,?,0,1384100124,false,true,0.094093926,?,?,?,?,?,?,fake
'510102015855194113',215,28,0.13023256,0,false,false,116,true,true,true,?,0,1402924795,false,true,0.28351128,?,?,?,?,?,?,fake
'510097606417334273',211,81,0.38388625,0,false,false,82,true,true,true,?,0,1387452687,false,true,0.13940123,?,?,?,?,?,?,fake
'510096739211046912',271,32,0.11808118,0,false,false,99,true,true,true,?,0,1403204373,false,true,0.24389106,?,?,?,?,?,?,fake
'510104488930062336',253,103,0.40711462,0,false,false,71,true,true,true,?,0,1388421300,false,true,0.12304615,?,?,?,?,?,?,fake
'510092292091158529',221,120,0.54298645,0,false,false,76,true,true,true,?,0,1377694339,false,true,0.108389676,?,?,?,?,?,?,fake
'510095401974640640',209,108,0.5167464,0,false,false,60,true,true,true,?,0,1387646772,false,false,0.10239194,?,?,?,?,?,?,fake
'510095891035074561',180,14,0.07777778,0,false,false,105,true,true,false,?,0,1409198496,false,true,0.31199643,?,?,?,?,?,?,fake
'510089798069911555',194,23,0.1185567,0,false,false,71,true,true,true,?,0,1402420630,false,true,0.17108855,?,?,?,?,?,?,fake
'510094720274411521',204,20,0.09803922,0,false,false,58,true,true,true,?,0,1403208343,false,true,0.14290194,?,?,?,?,?,?,fake
'510098576043937792',211,81,0.38388625,0,false,false,84,true,true,true,?,0,1387452687,false,true,0.14280133,?,?,?,?,?,?,fake
'510102896629661696',215,28,0.13023256,0,false,false,121,true,true,true,?,0,1402924795,false,true,0.2957318,?,?,?,?,?,?,fake
'510086402139103232',218,125,0.5733945,0,false,false,46,true,true,true,?,0,1375706935,false,true,0.063520476,?,?,?,?,?,?,fake
'510085729960341504',244,130,0.5327869,0,false,false,51,true,true,true,?,0,1375701287,false,true,0.07041852,?,?,?,?,?,?,fake
'510106166601715713',231,95,0.41125542,0,false,false,112,true,true,true,?,0,1386350019,false,true,0.18635853,?,?,?,?,?,?,fake
'510099167482359809',235,65,0.27659574,0,false,false,100,true,true,true,?,0,1387970753,false,true,0.1717524,?,?,?,?,?,?,fake
'510107147049242625',204,74,0.3627451,0,false,false,93,true,true,true,?,0,1377716469,false,true,0.13268326,?,?,?,?,?,?,fake
'510075256221220864',6,0,0.0,0,false,false,21,true,true,true,?,0,1403509909,false,true,0.05218919,?,?,?,?,?,?,fake
'510093644246704128',182,8,0.043956045,0,false,false,83,true,true,false,?,0,1403074100,false,true,0.20371784,?,?,?,?,?,?,fake
'510094550086324225',271,32,0.11808118,0,false,false,86,true,true,true,?,0,1403204373,false,true,0.21186523,?,?,?,?,?,?,fake
'510052297804484608',216,31,0.14351852,0,false,false,76,true,true,true,?,0,1409255215,false,true,0.22626762,?,?,?,?,?,?,fake
'510095595113943040',160,13,0.08125,0,false,false,78,true,true,true,?,0,1409256109,false,true,0.23222935,?,?,?,?,?,?,fake
'510091565839036416',302,119,0.39403972,0,false,false,54,true,true,true,?,0,1387349619,false,true,0.09161518,?,?,?,?,?,?,fake
'510105919829458944',221,120,0.54298645,0,false,false,111,true,true,true,?,0,1377694339,false,true,0.15830618,?,?,?,?,?,?,fake
'510097635160502273',160,13,0.08125,0,false,false,83,true,true,true,?,0,1409256109,false,true,0.24711607,?,?,?,?,?,?,fake
'510091753563500544',234,93,0.3974359,0,false,false,47,true,true,true,?,0,1375698772,false,true,0.064892955,?,?,?,?,?,?,fake
'510101372457345024',207,106,0.5120773,0,false,false,59,true,true,false,?,0,1375710526,false,true,0.08147668,?,?,?,?,?,?,fake
'510093354395525121',208,94,0.45192307,0,false,false,74,true,true,true,?,0,1387592174,false,true,0.1261476,?,?,?,?,?,?,fake
'510069785665613824',195,23,0.11794872,0,false,false,88,true,true,false,?,0,1400392375,false,true,0.20070066,?,?,?,?,?,?,fake
'510103908661084160',201,90,0.4477612,0,false,false,100,true,true,true,?,0,1384100124,false,true,0.15948157,?,?,?,?,?,?,fake
'510096781795803136',204,20,0.09803922,0,false,false,62,true,true,true,?,0,1403208343,false,true,0.15275766,?,?,?,?,?,?,fake
'510075826335801345',226,25,0.11061947,1,false,false,67,true,true,true,?,0,1400178031,false,true,0.15194654,?,?,?,?,?,?,fake
'510055305305018368',276,653,2.365942,1,true,false,684,true,true,true,53,0,1254962772,false,true,0.32238677,11461.0,11461.0,?,?,?,?,fake
'510098703387226112',231,95,0.41125542,0,false,false,102,true,true,true,?,0,1386350019,false,true,0.1697201,?,?,?,?,?,?,fake
'510086337894965248',314,110,0.35031846,0,false,false,71,true,true,true,?,0,1387826353,false,true,0.121595725,?,?,?,?,?,?,fake
'510077407974268928',226,25,0.11061947,1,false,false,68,true,true,true,?,0,1400178031,false,true,0.154215,?,?,?,?,?,?,fake
'510099629031972864',204,20,0.09803922,0,false,false,72,true,true,true,?,0,1403208343,false,true,0.17739682,?,?,?,?,?,?,fake
'510077381030457344',306,119,0.3888889,0,false,false,71,true,true,true,?,0,1375687557,false,true,0.09801251,?,?,?,?,?,?,fake
'510064299268931585',6,0,0.0,0,false,false,4,true,true,true,?,0,1403094618,false,true,0.009823522,?,?,?,?,?,?,fake
'510045850018390018',212,46,0.21698113,0,false,false,72,true,true,true,?,0,1401447144,false,true,0.1689134,?,?,?,?,?,?,fake
'510044067451768833',213,11,0.051643193,0,false,false,68,true,true,true,?,0,1402038218,false,true,0.16213144,?,?,?,?,?,?,fake
'510088746339811329',314,110,0.35031846,0,false,false,76,true,true,true,?,0,1387826353,false,true,0.13015884,?,?,?,?,?,?,fake
'510091071431262208',221,120,0.54298645,0,false,false,72,true,true,true,?,0,1377694339,false,true,0.10268542,?,?,?,?,?,?,fake
'510103572705325056',211,73,0.34597155,0,false,false,101,true,true,true,?,0,1381319731,false,true,0.1532137,?,?,?,?,?,?,fake
'510093795170721792',208,94,0.45192307,0,false,false,76,true,true,true,?,0,1387592174,false,true,0.12955746,?,?,?,?,?,?,fake
'510094298138701824',302,119,0.39403972,0,false,false,62,true,true,true,?,0,1387349619,false,true,0.10518821,?,?,?,?,?,?,fake
'510079121276157953',231,22,0.0952381,0,false,false,70,true,true,true,?,0,1402306918,false,true,0.16814688,?,?,?,?,?,?,fake
'510098231670218752',185,87,0.47027028,0,false,false,107,true,true,false,?,0,1384299900,false,true,0.1712775,?,?,?,?,?,?,fake
'510080405651734528',176,27,0.1534091,0,false,false,95,true,true,false,?,0,1402090820,false,true,0.22683653,?,?,?,?,?,?,fake
'510094746736263168',193,19,0.098445594,0,false,false,70,true,true,true,?,0,1408358894,false,false,0.2021622,?,?,?,?,?,?,fake
'510052210533601280',216,31,0.14351852,0,false,false,75,true,true,true,?,0,1409255215,false,true,0.22329237,?,?,?,?,?,?,fake
'510042090013593600',286,118,0.4125874,0,false,false,250,true,true,true,?,0,1381944442,false,true,0.3834477,?,?,?,?,?,?,fake
'510046356803555328',212,46,0.21698113,0,false,false,75,true,true,true,?,0,1401447144,false,true,0.17595159,?,?,?,?,?,?,fake
'510078269492695040',219,25,0.11415525,0,false,false,62,true,true,true,?,0,1399375897,false,true,0.1377085,?,?,?,?,?,?,fake
'510057775401955328',171,27,0.15789473,0,false,false,72,true,true,true,?,0,1403006003,false,true,0.17637925,?,?,?,?,?,?,fake
'510053106910892032',212,11,0.051886793,0,false,false,76,true,true,false,?,0,1400582263,false,true,0.17420655,?,?,?,?,?,?,fake
'510057861117149184',171,27,0.15789473,0,false,false,73,true,true,true,?,0,1403006003,false,true,0.178829,?,?,?,?,?,?,fake
'510058058609725440',183,16,0.08743169,0,false,false,72,true,true,true,?,0,1408949430,false,true,0.21212567,?,?,?,?,?,?,fake
'510100871422545920',193,19,0.098445594,0,false,false,88,true,true,true,?,0,1408358894,false,false,0.25414702,?,?,?,?,?,?,fake
'510103486503981056',314,110,0.35031846,0,false,false,145,true,true,true,?,0,1387826353,false,true,0.2483296,?,?,?,?,?,?,fake
'510063997937123329',222,14,0.06306306,0,false,false,62,true,true,true,?,0,1403065865,false,true,0.15214048,?,?,?,?,?,?,fake
'510095408618414080',271,32,0.11808118,0,false,false,90,true,true,true,?,0,1403204373,false,true,0.22172129,?,?,?,?,?,?,fake
'510069834416017408',195,23,0.11794872,0,false,false,89,true,true,false,?,0,1400392375,false,true,0.20298259,?,?,?,?,?,?,fake
'510088502168813568',208,94,0.45192307,0,false,false,59,true,true,true,?,0,1387592174,false,true,0.100577615,?,?,?,?,?,?,fake
'510099147651690498',223,71,0.31838566,0,false,false,70,true,true,true,?,0,1384474622,false,true,0.11241469,?,?,?,?,?,?,fake
'510054179788685312',196,15,0.07653061,0,false,false,71,true,true,true,?,0,1408232011,false,true,0.20418456,?,?,?,?,?,?,fake
'510052778031321089',212,11,0.051886793,0,false,false,72,true,true,false,?,0,1400582263,false,true,0.16503792,?,?,?,?,?,?,fake
'510077346599038976',214,8,0.037383176,0,false,false,98,true,true,false,?,0,1402222557,false,true,0.23485518,?,?,?,?,?,?,fake
'510079921272520704',213,13,0.061032865,0,false,false,71,true,true,true,?,0,1402038218,false,true,0.16928463,?,?,?,?,?,?,fake
'510102469083267073',218,125,0.5733945,0,false,false,70,true,true,true,?,0,1375706935,false,true,0.09666209,?,?,?,?,?,?,fake
'510055737645473793',213,12,0.056338027,0,false,false,72,true,true,true,?,0,1401395317,false,true,0.16867638,?,?,?,?,?,?,fake
'510077830776885248',214,8,0.037383176,0,false,false,100,true,true,false,?,0,1402222557,false,true,0.2396482,?,?,?,?,?,?,fake
'510090206574149633',230,79,0.34347826,0,false,false,62,true,true,true,?,0,1387544488,false,true,0.105592415,?,?,?,?,?,?,fake
'510078063820828674',237,28,0.11814346,0,false,false,69,true,true,true,?,0,1402295333,false,true,0.16569173,?,?,?,?,?,?,fake
'510054087455277056',192,18,0.09375,0,false,false,85,true,true,false,?,0,1404585204,false,true,0.21798627,?,?,?,?,?,?,fake
'510089337891868672',211,73,0.34597155,0,false,false,69,true,true,true,?,0,1381319731,false,true,0.10467089,?,?,?,?,?,?,fake
'510053891874902017',192,18,0.09375,0,false,false,84,true,true,false,?,0,1404585204,false,true,0.21542174,?,?,?,?,?,?,fake
'510042371044548609',286,118,0.4125874,0,false,false,251,true,true,true,?,0,1381944442,false,true,0.38498196,?,?,?,?,?,?,fake
'510046114821599232',176,27,0.1534091,0,false,false,91,true,true,false,?,0,1402090820,false,true,0.217286,?,?,?,?,?,?,fake
'510057000613335040',188,17,0.09042553,0,false,false,83,true,true,true,?,0,1401202382,false,true,0.19343454,?,?,?,?,?,?,fake
'510093374091583489',314,110,0.35031846,0,false,false,99,true,true,true,?,0,1387826353,false,true,0.16954935,?,?,?,?,?,?,fake
'510096955360288768',270,94,0.34814814,0,false,false,79,true,true,true,?,0,1383990508,false,false,0.12573668,?,?,?,?,?,?,fake
'510092139980537856',209,108,0.5167464,0,false,false,54,true,true,true,?,0,1387646772,false,false,0.092153445,?,?,?,?,?,?,fake
'510105268353388544',255,35,0.13725491,0,false,false,92,true,true,true,?,0,1399737808,false,true,0.2062611,?,?,?,?,?,?,fake
'510101556750868480',223,71,0.31838566,0,false,false,71,true,true,true,?,0,1384474622,false,true,0.11402071,?,?,?,?,?,?,fake
'510094249178955776',289,61,0.21107267,0,false,false,127,true,true,true,?,0,1409234565,false,true,0.37784076,?,?,?,?,?,?,fake
'510093382245298176',218,78,0.35779816,0,false,false,71,true,true,true,?,0,1387080561,false,false,0.11982465,?,?,?,?,?,?,fake
'510099570403971074',205,6,0.029268293,0,false,false,86,true,true,true,?,0,1408333178,false,true,0.24815822,?,?,?,?,?,?,fake
'510100419133988864',185,60,0.3243243,0,false,false,66,true,true,true,?,0,1377809265,false,true,0.09430739,?,?,?,?,?,?,fake
'510096489679716352',208,94,0.45192307,0,false,false,85,true,true,true,?,0,1387592174,false,true,0.14490011,?,?,?,?,?,?,fake
'510089507635740672',213,5,0.02347418,0,false,false,56,true,true,true,?,0,1401466555,false,false,0.13144681,?,?,?,?,?,?,fake
'510101013278519296',213,5,0.02347418,0,false,false,87,true,true,true,?,0,1401466555,false,false,0.20421204,?,?,?,?,?,?,fake
'510100397508136960',202,8,0.03960396,0,false,false,70,true,true,true,?,0,1403495854,false,false,0.17389552,?,?,?,?,?,?,fake
'510104404083503105',300,33,0.11,0,false,false,53,true,true,true,?,0,1401429975,false,true,0.12428154,?,?,?,?,?,?,fake
'510105428651286528',302,119,0.39403972,0,false,false,89,true,true,true,?,0,1387349619,false,true,0.15099636,?,?,?,?,?,?,fake
'510101700548362240',271,32,0.11808118,0,false,false,120,true,true,true,?,0,1403204373,false,true,0.29562908,?,?,?,?,?,?,fake
'510106133034696704',221,89,0.40271494,0,false,false,121,true,true,true,?,0,1375692498,false,true,0.16704896,?,?,?,?,?,?,fake
'510108270132871168',253,103,0.40711462,0,false,false,87,true,true,true,?,0,1388421300,false,true,0.15077612,?,?,?,?,?,?,fake
'510103362323628032',244,130,0.5327869,0,false,false,78,true,true,true,?,0,1375701287,false,true,0.10769959,?,?,?,?,?,?,fake
'510104277621014528',271,32,0.11808118,0,false,false,135,true,true,true,?,0,1403204373,false,true,0.33258277,?,?,?,?,?,?,fake
'510106447837814784',279,159,0.56989247,0,false,false,101,true,false,false,?,0,1377641506,false,true,0.14391965,?,?,?,?,?,?,fake
'510091887718318080',314,110,0.35031846,0,false,false,91,true,true,true,?,0,1387826353,false,true,0.15584853,?,?,?,?,?,?,fake
'510105273176821760',339,133,0.39233038,0,false,false,81,true,true,true,?,0,1387810008,false,true,0.13867739,?,?,?,?,?,?,fake
'510098882039009280',219,73,0.33333334,0,false,false,69,true,true,true,?,0,1388012069,false,true,0.1186075,?,?,?,?,?,?,fake
'510102240195903489',199,9,0.04522613,0,false,false,113,true,true,true,?,0,1408341794,false,true,0.32616258,?,?,?,?,?,?,fake
'510112538047295489',250,103,0.412,0,false,false,97,true,true,true,?,0,1375716899,false,true,0.13396756,?,?,?,?,?,?,fake
'510091925316468737',213,5,0.02347418,0,false,false,64,true,true,true,?,0,1401466555,false,false,0.15022507,?,?,?,?,?,?,fake
'510093207552540672',211,73,0.34597155,0,false,false,78,true,true,true,?,0,1381319731,false,true,0.118323766,?,?,?,?,?,?,fake
'510104819684483072',302,119,0.39403972,0,false,false,87,true,true,true,?,0,1387349619,false,true,0.14760327,?,?,?,?,?,?,fake
'510087071856201728',279,159,0.56989247,0,false,false,62,true,false,false,?,0,1377641506,false,true,0.08834675,?,?,?,?,?,?,fake
'510087218900127745',235,65,0.27659574,0,false,false,70,true,true,true,?,0,1387970753,false,true,0.12022766,?,?,?,?,?,?,fake
'510103899378700289',202,8,0.03960396,0,false,false,90,true,true,true,?,0,1403495854,false,false,0.22358024,?,?,?,?,?,?,fake
'510082619879350272',187,30,0.16042781,0,false,false,75,true,true,true,?,0,1402568651,false,true,0.18147875,?,?,?,?,?,?,fake
'510094970787598336',271,32,0.11808118,0,false,false,89,true,true,true,?,0,1403204373,false,true,0.21925849,?,?,?,?,?,?,fake
'510103860774711296',221,89,0.40271494,0,false,false,116,true,true,true,?,0,1375692498,false,true,0.16014622,?,?,?,?,?,?,fake
'510110292744085504',221,89,0.40271494,0,false,false,133,true,true,true,?,0,1375692498,false,true,0.18361592,?,?,?,?,?,?,fake
'510092364581326848',194,23,0.1185567,0,false,false,80,true,true,true,?,0,1402420630,false,true,0.1927782,?,?,?,?,?,?,fake
'510107609278709760',231,95,0.41125542,0,false,false,118,true,true,true,?,0,1386350019,false,true,0.19634365,?,?,?,?,?,?,fake
'510090882389778433',224,83,0.3705357,0,false,false,36,true,true,false,?,0,1399658065,false,true,0.080544345,?,?,?,?,?,?,fake
'510091001696768000',235,65,0.27659574,0,false,false,85,true,true,true,?,0,1387970753,false,true,0.14599079,?,?,?,?,?,?,fake
'510112719370866690',207,88,0.42512077,0,false,false,130,true,true,true,?,0,1377132399,false,true,0.18370081,?,?,?,?,?,?,fake
'510090094876041218',193,19,0.098445594,0,false,false,72,true,true,true,?,0,1409239948,false,false,0.21424921,?,?,?,?,?,?,fake
'510101921961500674',337,131,0.38872403,0,false,false,60,true,true,true,?,0,1387855140,false,true,0.10281603,?,?,?,?,?,?,fake
'510094175987978240',253,102,0.40316206,0,false,false,50,true,true,true,?,0,1388421300,false,true,0.08665304,?,?,?,?,?,?,fake
'510085918376460289',90,51,0.56666666,0,false,false,1227,true,true,true,?,0,1387531496,false,true,2.0891788,?,?,?,?,?,?,fake
'510092006916227072',211,73,0.34597155,0,false,false,77,true,true,true,?,0,1381319731,false,true,0.11680692,?,?,?,?,?,?,fake
'510094367072088065',279,159,0.56989247,0,false,false,75,true,false,false,?,0,1377641506,false,true,0.10687118,?,?,?,?,?,?,fake
'510094242471895040',201,21,0.104477614,0,false,false,27,true,true,true,?,0,1401745647,false,true,0.06386053,?,?,?,?,?,?,fake
'510105410892623872',212,46,0.21698113,0,false,false,89,true,true,false,?,0,1398783744,false,true,0.19471528,?,?,?,?,?,?,fake
'510095894474403840',201,90,0.4477612,0,false,false,79,true,true,true,?,0,1384100124,false,true,0.1259914,?,?,?,?,?,?,fake
'510087855306076161',219,73,0.33333334,0,false,false,44,true,true,true,?,0,1388012069,false,true,0.0756339,?,?,?,?,?,?,fake
'510105940876881921',250,104,0.416,0,false,false,79,true,true,true,?,0,1375716899,false,true,0.10910775,?,?,?,?,?,?,fake
'510102065071157248',218,125,0.5733945,0,false,false,68,true,true,true,?,0,1375706935,false,true,0.09390057,?,?,?,?,?,?,fake
'510103511447506944',300,33,0.11,0,false,false,51,true,true,true,?,0,1401429975,false,true,0.11959203,?,?,?,?,?,?,fake
'510098069333893120',239,31,0.12970711,0,false,false,122,true,true,true,?,0,1401381530,false,true,0.2857073,?,?,?,?,?,?,fake
'510097672066179072',204,20,0.09803922,0,false,false,65,true,true,true,?,0,1403208343,false,true,0.16015112,?,?,?,?,?,?,fake
'449233581844729856',922,309,0.335141,13,true,false,81424,true,true,true,?,1548,1250612426,false,true,37.66649,?,?,?,?,?,?,fake
'449507773177679872',366,139,0.37978142,10,true,false,4844,true,false,false,?,0,1266985248,false,true,2.4561293,?,?,?,?,?,?,fake
'449635236255903744',1855,699,0.3768194,6,false,false,13479,true,true,false,?,711,1374281646,false,true,18.455475,?,?,?,?,?,?,fake
'449228495365738499',2727,12292,4.5075173,700,true,false,3534,true,true,false,?,175,1216910719,false,true,1.3849182,?,?,?,?,?,?,fake
'449243704151527424',117,170,1.4529915,4,true,false,17241,true,true,false,?,729,1331887682,false,true,14.120126,?,?,?,?,?,?,fake
'449454053643124736',2000,458,0.229,7,false,false,5843,true,false,false,?,200,1274404394,false,true,3.0975344,?,?,?,?,?,?,fake
'449262223656226817',0,164,0.0,0,false,false,3763,true,false,false,?,4912,1376557532,false,true,5.345087,?,?,?,?,?,?,fake
'449531492536832001',223,492,2.206278,4,false,false,43445,true,true,true,?,0,1254488057,false,true,20.523397,?,?,?,?,?,?,fake
'449251102249070592',566,410,0.7243816,4,true,false,5893,true,true,false,?,14600,1375657616,false,true,8.248572,?,?,?,?,?,?,fake
'449308181655982081',212,64,0.3018868,0,false,false,425,true,true,false,?,218,1241620655,false,true,0.18757334,?,?,?,?,?,?,fake
'449216734298271744',177,71,0.40112993,0,false,false,633,true,false,false,?,0,1381469354,false,true,0.9781181,?,?,?,?,?,?,fake
'449204205585063936',398,55,0.13819095,0,true,false,243,true,false,false,?,0,1245304620,false,true,0.10930476,?,?,?,?,?,?,fake
